"","Node","Level","ProbabilityOutput","TestNode","ProbabilityInput","TestLevel"
"780","Mortality","Effect",0.149,"MPConc",0.87,"Over 358"
"781","Mortality","No Effect",0.8472,"MPConc",0.87,"Over 358"
"782","ReproductiveRate","Effect",0.2401,"MPConc",0.87,"Over 358"
"783","ReproductiveRate","No Effect",0.7537,"MPConc",0.87,"Over 358"
"784","PopulationDecline","Increased",0.2045,"MPConc",0.88,"Over 358"
"785","PopulationDecline","None",0.5744,"MPConc",0.88,"Over 358"
"786","PopulationDecline","Reduced",0.2112,"MPConc",0.88,"Over 358"
"787","Growth","Effect",0.2756,"MPConc",0.88,"Over 358"
"788","Growth","No Effect",0.7209,"MPConc",0.88,"Over 358"
"789","Mortality","Effect",0.1526,"MPConc",0.88,"Over 358"
"790","Mortality","No Effect",0.842,"MPConc",0.88,"Over 358"
"791","ReproductiveRate","Effect",0.2458,"MPConc",0.88,"Over 358"
"792","ReproductiveRate","No Effect",0.7508,"MPConc",0.88,"Over 358"
"793","PopulationDecline","Increased",0.2222,"MPConc",0.89,"Over 358"
"794","PopulationDecline","None",0.5826,"MPConc",0.89,"Over 358"
"795","PopulationDecline","Reduced",0.2055,"MPConc",0.89,"Over 358"
"796","Growth","Effect",0.2701,"MPConc",0.89,"Over 358"
"797","Growth","No Effect",0.7258,"MPConc",0.89,"Over 358"
"798","Mortality","Effect",0.1518,"MPConc",0.89,"Over 358"
"799","Mortality","No Effect",0.8441,"MPConc",0.89,"Over 358"
"800","ReproductiveRate","Effect",0.2483,"MPConc",0.89,"Over 358"
"801","ReproductiveRate","No Effect",0.7564,"MPConc",0.89,"Over 358"
"802","PopulationDecline","Increased",0.205,"MPConc",0.9,"Over 358"
"803","PopulationDecline","None",0.5897,"MPConc",0.9,"Over 358"
"804","PopulationDecline","Reduced",0.2165,"MPConc",0.9,"Over 358"
"805","Growth","Effect",0.2734,"MPConc",0.9,"Over 358"
"806","Growth","No Effect",0.7228,"MPConc",0.9,"Over 358"
"807","Mortality","Effect",0.1536,"MPConc",0.9,"Over 358"
"808","Mortality","No Effect",0.8375,"MPConc",0.9,"Over 358"
"809","ReproductiveRate","Effect",0.2507,"MPConc",0.9,"Over 358"
"810","ReproductiveRate","No Effect",0.7509,"MPConc",0.9,"Over 358"
"811","PopulationDecline","Increased",0.2075,"MPConc",0.91,"Over 358"
"812","PopulationDecline","None",0.5826,"MPConc",0.91,"Over 358"
"813","PopulationDecline","Reduced",0.2091,"MPConc",0.91,"Over 358"
"814","Growth","Effect",0.2826,"MPConc",0.91,"Over 358"
"815","Growth","No Effect",0.7266,"MPConc",0.91,"Over 358"
"816","Mortality","Effect",0.1566,"MPConc",0.91,"Over 358"
"817","Mortality","No Effect",0.8473,"MPConc",0.91,"Over 358"
"818","ReproductiveRate","Effect",0.2553,"MPConc",0.91,"Over 358"
"819","ReproductiveRate","No Effect",0.747,"MPConc",0.91,"Over 358"
"820","PopulationDecline","Increased",0.2002,"MPConc",0.92,"Over 358"
"821","PopulationDecline","None",0.5856,"MPConc",0.92,"Over 358"
"822","PopulationDecline","Reduced",0.204,"MPConc",0.92,"Over 358"
"823","Growth","Effect",0.2795,"MPConc",0.92,"Over 358"
"824","Growth","No Effect",0.7277,"MPConc",0.92,"Over 358"
"825","Mortality","Effect",0.1577,"MPConc",0.92,"Over 358"
"826","Mortality","No Effect",0.837,"MPConc",0.92,"Over 358"
"827","ReproductiveRate","Effect",0.2476,"MPConc",0.92,"Over 358"
"828","ReproductiveRate","No Effect",0.7493,"MPConc",0.92,"Over 358"
"829","PopulationDecline","Increased",0.2027,"MPConc",0.93,"Over 358"
"830","PopulationDecline","None",0.5916,"MPConc",0.93,"Over 358"
"831","PopulationDecline","Reduced",0.2053,"MPConc",0.93,"Over 358"
"832","Growth","Effect",0.2757,"MPConc",0.93,"Over 358"
"833","Growth","No Effect",0.7257,"MPConc",0.93,"Over 358"
"834","Mortality","Effect",0.1566,"MPConc",0.93,"Over 358"
"835","Mortality","No Effect",0.8465,"MPConc",0.93,"Over 358"
"836","ReproductiveRate","Effect",0.2577,"MPConc",0.93,"Over 358"
"837","ReproductiveRate","No Effect",0.7511,"MPConc",0.93,"Over 358"
"838","PopulationDecline","Increased",0.207,"MPConc",0.94,"Over 358"
"839","PopulationDecline","None",0.5866,"MPConc",0.94,"Over 358"
"840","PopulationDecline","Reduced",0.2082,"MPConc",0.94,"Over 358"
"841","Growth","Effect",0.283,"MPConc",0.94,"Over 358"
"842","Growth","No Effect",0.7206,"MPConc",0.94,"Over 358"
"843","Mortality","Effect",0.149,"MPConc",0.94,"Over 358"
"844","Mortality","No Effect",0.8438,"MPConc",0.94,"Over 358"
"845","ReproductiveRate","Effect",0.2643,"MPConc",0.94,"Over 358"
"846","ReproductiveRate","No Effect",0.7447,"MPConc",0.94,"Over 358"
"847","PopulationDecline","Increased",0.2076,"MPConc",0.95,"Over 358"
"848","PopulationDecline","None",0.572,"MPConc",0.95,"Over 358"
"849","PopulationDecline","Reduced",0.2213,"MPConc",0.95,"Over 358"
"850","Growth","Effect",0.2749,"MPConc",0.95,"Over 358"
"851","Growth","No Effect",0.722,"MPConc",0.95,"Over 358"
"852","Mortality","Effect",0.1584,"MPConc",0.95,"Over 358"
"853","Mortality","No Effect",0.8463,"MPConc",0.95,"Over 358"
"854","ReproductiveRate","Effect",0.2511,"MPConc",0.95,"Over 358"
"855","ReproductiveRate","No Effect",0.7486,"MPConc",0.95,"Over 358"
"856","PopulationDecline","Increased",0.2017,"MPConc",0.96,"Over 358"
"857","PopulationDecline","None",0.5882,"MPConc",0.96,"Over 358"
"858","PopulationDecline","Reduced",0.2128,"MPConc",0.96,"Over 358"
"859","Growth","Effect",0.2832,"MPConc",0.96,"Over 358"
"860","Growth","No Effect",0.721,"MPConc",0.96,"Over 358"
"861","Mortality","Effect",0.1567,"MPConc",0.96,"Over 358"
"862","Mortality","No Effect",0.845,"MPConc",0.96,"Over 358"
"863","ReproductiveRate","Effect",0.2555,"MPConc",0.96,"Over 358"
"864","ReproductiveRate","No Effect",0.7484,"MPConc",0.96,"Over 358"
"865","PopulationDecline","Increased",0.2063,"MPConc",0.97,"Over 358"
"866","PopulationDecline","None",0.5845,"MPConc",0.97,"Over 358"
"867","PopulationDecline","Reduced",0.2116,"MPConc",0.97,"Over 358"
"868","Growth","Effect",0.281,"MPConc",0.97,"Over 358"
"869","Growth","No Effect",0.7219,"MPConc",0.97,"Over 358"
"870","Mortality","Effect",0.1577,"MPConc",0.97,"Over 358"
"871","Mortality","No Effect",0.8385,"MPConc",0.97,"Over 358"
"872","ReproductiveRate","Effect",0.2586,"MPConc",0.97,"Over 358"
"873","ReproductiveRate","No Effect",0.7494,"MPConc",0.97,"Over 358"
"874","PopulationDecline","Increased",0.1987,"MPConc",0.98,"Over 358"
"875","PopulationDecline","None",0.5757,"MPConc",0.98,"Over 358"
"876","PopulationDecline","Reduced",0.2099,"MPConc",0.98,"Over 358"
"877","Growth","Effect",0.2749,"MPConc",0.98,"Over 358"
"878","Growth","No Effect",0.723,"MPConc",0.98,"Over 358"
"879","Mortality","Effect",0.1589,"MPConc",0.98,"Over 358"
"880","Mortality","No Effect",0.8457,"MPConc",0.98,"Over 358"
"881","ReproductiveRate","Effect",0.2573,"MPConc",0.98,"Over 358"
"882","ReproductiveRate","No Effect",0.7442,"MPConc",0.98,"Over 358"
"883","PopulationDecline","Increased",0.197,"MPConc",0.99,"Over 358"
"884","PopulationDecline","None",0.5834,"MPConc",0.99,"Over 358"
"885","PopulationDecline","Reduced",0.2009,"MPConc",0.99,"Over 358"
"886","Growth","Effect",0.2805,"MPConc",0.99,"Over 358"
"887","Growth","No Effect",0.7146,"MPConc",0.99,"Over 358"
"888","Mortality","Effect",0.1632,"MPConc",0.99,"Over 358"
"889","Mortality","No Effect",0.8419,"MPConc",0.99,"Over 358"
"890","ReproductiveRate","Effect",0.2595,"MPConc",0.99,"Over 358"
"891","ReproductiveRate","No Effect",0.7468,"MPConc",0.99,"Over 358"
"892","PopulationDecline","Increased",0.2063,"MPConc",1,"Over 358"
"893","PopulationDecline","None",0.5787,"MPConc",1,"Over 358"
"894","PopulationDecline","Reduced",0.206,"MPConc",1,"Over 358"
"895","Growth","Effect",0.2845,"MPConc",1,"Over 358"
"896","Growth","No Effect",0.7121,"MPConc",1,"Over 358"
"897","Mortality","Effect",0.1671,"MPConc",1,"Over 358"
"898","Mortality","No Effect",0.8402,"MPConc",1,"Over 358"
"899","ReproductiveRate","Effect",0.2516,"MPConc",1,"Over 358"
"900","ReproductiveRate","No Effect",0.7438,"MPConc",1,"Over 358"
