"","results$pop.sizes","Site","Lambda","Year","Type","FertMP","JuvSurvMP","AdultSurvMP","MPImpact","Endpoint","MPConc"
"2412",8.80625626715305e-10,"Crystal Cove",0.152886808537414,15,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2413",1.34600546189726e-10,"Crystal Cove",0.152886808537414,16,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2414",2.05793253240942e-11,"Crystal Cove",0.152886808537414,17,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2415",3.14650438762646e-12,"Crystal Cove",0.152886808537414,18,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2416",4.81040485688941e-13,"Crystal Cove",0.152886808537414,19,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2417",7.3544689958211e-14,"Crystal Cove",0.152886808537414,20,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2418",1.12441444922407e-14,"Crystal Cove",0.152886808537414,21,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2419",1.71907248858449e-15,"Crystal Cove",0.152886808537414,22,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2420",2.62823224076972e-16,"Crystal Cove",0.152886808537414,23,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2421",4.01822849925793e-17,"Crystal Cove",0.152886808537414,24,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2422",6.14333755679037e-18,"Crystal Cove",0.152886808537414,25,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2423",9.3923497830145e-19,"Crystal Cove",0.152886808537414,26,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2424",1.43596684903454e-19,"Crystal Cove",0.152886808537414,27,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2425",2.19540376232472e-20,"Crystal Cove",0.152886808537414,28,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2426",3.35648251329234e-21,"Crystal Cove",0.152886808537414,29,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2427",5.13161924393561e-22,"Crystal Cove",0.152886808537414,30,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2428",7.84556887321835e-23,"Crystal Cove",0.152886808537414,31,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2429",1.19948397000174e-23,"Crystal Cove",0.152886808537414,32,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2430",1.83385277308172e-24,"Crystal Cove",0.152886808537414,33,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2431",2.80371898045368e-25,"Crystal Cove",0.152886808537414,34,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2432",4.28651645930907e-26,"Crystal Cove",0.152886808537414,35,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2433",6.55351821762577e-27,"Crystal Cove",0.152886808537414,36,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2434",1.00194648530134e-27,"Crystal Cove",0.152886808537414,37,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2435",1.53184400402438e-28,"Crystal Cove",0.152886808537414,38,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2436",2.34198740973264e-29,"Crystal Cove",0.152886808537414,39,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2437",3.58058980735992e-30,"Crystal Cove",0.152886808537414,40,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2438",5.47424948295483e-31,"Crystal Cove",0.152886808537414,41,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2439",8.36940532591422e-32,"Crystal Cove",0.152886808537414,42,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2440",1.27957166965482e-32,"Crystal Cove",0.152886808537414,43,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2441",1.95629628866718e-33,"Crystal Cove",0.152886808537414,44,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2442",2.99091896127788e-34,"Crystal Cove",0.152886808537414,45,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2443",4.57272054585135e-35,"Crystal Cove",0.152886808537414,46,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2444",6.9910865058793e-36,"Crystal Cove",0.152886808537414,47,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2445",1.06884490409263e-36,"Crystal Cove",0.152886808537414,48,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2446",1.63412286208292e-37,"Crystal Cove",0.152886808537414,49,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2447",2.4983582914187e-38,"Crystal Cove",0.152886808537414,50,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2448",3.81966025757992e-39,"Crystal Cove",0.152886808537414,51,"Simulated",1,0.96072726297,1,"CI.Low","Growth","up to 69"
"2449",1.5,"Crystal Cove",0.134271472254062,1,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2450",35.4988267784442,"Crystal Cove",0.134271472254062,2,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2451",4.31336925003528,"Crystal Cove",0.134271472254062,3,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2452",0.426076582020443,"Crystal Cove",0.134271472254062,4,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2453",0.0674245764791475,"Crystal Cove",0.134271472254062,5,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2454",0.00928885820394272,"Crystal Cove",0.134271472254062,6,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2455",0.00118388561280982,"Crystal Cove",0.134271472254062,7,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2456",0.000161071427896717,"Crystal Cove",0.134271472254062,8,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2457",2.18347237149259e-05,"Crystal Cove",0.134271472254062,9,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2458",2.91045776067805e-06,"Crystal Cove",0.134271472254062,10,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2459",3.90860580701142e-07,"Crystal Cove",0.134271472254062,11,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2460",5.25845241010165e-08,"Crystal Cove",0.134271472254062,12,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2461",7.05490316126732e-09,"Crystal Cove",0.134271472254062,13,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2462",9.47052215060169e-10,"Crystal Cove",0.134271472254062,14,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2463",1.27202028876088e-10,"Crystal Cove",0.134271472254062,15,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2464",1.7078631372777e-11,"Crystal Cove",0.134271472254062,16,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2465",2.29302365031544e-12,"Crystal Cove",0.134271472254062,17,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2466",3.07900278842506e-13,"Crystal Cove",0.134271472254062,18,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2467",4.13423158671743e-14,"Crystal Cove",0.134271472254062,19,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2468",5.55102570475687e-15,"Crystal Cove",0.134271472254062,20,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2469",7.45347458723202e-16,"Crystal Cove",0.134271472254062,21,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2470",1.00079081312449e-16,"Crystal Cove",0.134271472254062,22,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2471",1.34377408743699e-17,"Crystal Cove",0.134271472254062,23,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2472",1.8043056300062e-18,"Crystal Cove",0.134271472254062,24,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2473",2.42266877321389e-19,"Crystal Cove",0.134271472254062,25,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2474",3.25295230014567e-20,"Crystal Cove",0.134271472254062,26,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2475",4.36778680356422e-21,"Crystal Cove",0.134271472254062,27,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2476",5.86469208455424e-22,"Crystal Cove",0.134271472254062,28,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2477",7.87460824828496e-23,"Crystal Cove",0.134271472254062,29,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2478",1.05733522912254e-23,"Crystal Cove",0.134271472254062,30,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2479",1.4196995938134e-24,"Crystal Cove",0.134271472254062,31,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2480",1.90625154530989e-25,"Crystal Cove",0.134271472254062,32,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2481",2.55955200770445e-26,"Crystal Cove",0.134271472254062,33,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2482",3.43674816795704e-27,"Crystal Cove",0.134271472254062,34,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2483",4.61457236417667e-28,"Crystal Cove",0.134271472254062,35,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2484",6.19605424883071e-29,"Crystal Cove",0.134271472254062,36,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2485",8.31953326230894e-30,"Crystal Cove",0.134271472254062,37,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2486",1.11707597969724e-30,"Crystal Cove",0.134271472254062,38,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2487",1.49991436404662e-31,"Crystal Cove",0.134271472254062,39,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2488",2.01395709915166e-32,"Crystal Cove",0.134271472254062,40,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2489",2.70416984764279e-33,"Crystal Cove",0.134271472254062,41,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2490",3.63092866665803e-34,"Crystal Cove",0.134271472254062,42,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2491",4.87530137720466e-35,"Crystal Cove",0.134271472254062,43,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2492",6.54613893601244e-36,"Crystal Cove",0.134271472254062,44,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2493",8.78959712517708e-37,"Crystal Cove",0.134271472254062,45,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2494",1.18019214651687e-37,"Crystal Cove",0.134271472254062,46,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2495",1.58466137055552e-38,"Crystal Cove",0.134271472254062,47,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2496",2.12774815248634e-39,"Crystal Cove",0.134271472254062,48,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2497",2.85695877020167e-40,"Crystal Cove",0.134271472254062,49,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2498",3.83608060244138e-41,"Crystal Cove",0.134271472254062,50,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2499",5.15076190175055e-42,"Crystal Cove",0.134271472254062,51,"Simulated",0.72,0.85,1,"Mean","Growth","70-358"
"2500",1.5,"Crystal Cove",0.121368055572125,1,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2501",27.7883125917039,"Crystal Cove",0.121368055572125,2,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2502",3.36963983505766,"Crystal Cove",0.121368055572125,3,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2503",0.303718723987716,"Crystal Cove",0.121368055572125,4,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2504",0.0409970002134353,"Crystal Cove",0.121368055572125,5,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2505",0.00521539409016607,"Crystal Cove",0.121368055572125,6,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2506",0.000607808451462089,"Crystal Cove",0.121368055572125,7,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2507",7.38401704486428e-05,"Crystal Cove",0.121368055572125,8,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2508",9.05511128254476e-06,"Crystal Cove",0.121368055572125,9,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2509",1.09507311515219e-06,"Crystal Cove",0.121368055572125,10,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2510",1.32704814527055e-07,"Crystal Cove",0.121368055572125,11,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2511",1.61290358101253e-08,"Crystal Cove",0.121368055572125,12,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2512",1.95742329503431e-09,"Crystal Cove",0.121368055572125,13,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2513",2.37486170504673e-10,"Crystal Cove",0.121368055572125,14,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2514",2.88269493766489e-11,"Crystal Cove",0.121368055572125,15,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2515",3.49884007794771e-12,"Crystal Cove",0.121368055572125,16,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2516",4.24626606405426e-13,"Crystal Cove",0.121368055572125,17,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2517",5.15362748761504e-14,"Crystal Cove",0.121368055572125,18,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2518",6.25493026659594e-15,"Crystal Cove",0.121368055572125,19,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2519",7.59145225737688e-16,"Crystal Cove",0.121368055572125,20,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2520",9.21358391940462e-17,"Crystal Cove",0.121368055572125,21,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2521",1.11823665189958e-17,"Crystal Cove",0.121368055572125,22,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2522",1.35718187902581e-18,"Crystal Cove",0.121368055572125,23,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2523",1.64718461621759e-19,"Crystal Cove",0.121368055572125,24,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2524",1.99915626864898e-20,"Crystal Cove",0.121368055572125,25,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2525",2.42633720710942e-21,"Crystal Cove",0.121368055572125,26,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2526",2.94479811915151e-22,"Crystal Cove",0.121368055572125,27,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2527",3.57404424036507e-23,"Crystal Cove",0.121368055572125,28,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2528",4.33774805611916e-24,"Crystal Cove",0.121368055572125,29,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2529",5.26464044063361e-25,"Crystal Cove",0.121368055572125,30,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2530",6.3895917262001e-26,"Crystal Cove",0.121368055572125,31,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2531",7.75492325250904e-27,"Crystal Cove",0.121368055572125,32,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2532",9.41199956024867e-28,"Crystal Cove",0.121368055572125,33,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2533",1.14231608517974e-28,"Crystal Cove",0.121368055572125,34,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2534",1.38640682135641e-29,"Crystal Cove",0.121368055572125,35,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2535",1.68265500147575e-30,"Crystal Cove",0.121368055572125,36,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2536",2.04220565713918e-31,"Crystal Cove",0.121368055572125,37,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2537",2.47858529687917e-32,"Crystal Cove",0.121368055572125,38,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2538",3.00821078056195e-33,"Crystal Cove",0.121368055572125,39,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2539",3.65100693185249e-34,"Crystal Cove",0.121368055572125,40,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2540",4.43115612198684e-35,"Crystal Cove",0.121368055572125,41,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2541",5.37800802463312e-36,"Crystal Cove",0.121368055572125,42,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2542",6.52718376800748e-37,"Crystal Cove",0.121368055572125,43,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2543",7.92191602284629e-38,"Crystal Cove",0.121368055572125,44,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2544",9.61467544098763e-39,"Crystal Cove",0.121368055572125,45,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2545",1.16691446322978e-39,"Crystal Cove",0.121368055572125,46,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2546",1.41626139421177e-40,"Crystal Cove",0.121368055572125,47,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2547",1.71888891597352e-41,"Crystal Cove",0.121368055572125,48,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2548",2.08618205476188e-42,"Crystal Cove",0.121368055572125,49,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2549",2.53195859555907e-43,"Crystal Cove",0.121368055572125,50,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2550",3.07298891532133e-44,"Crystal Cove",0.121368055572125,51,"Simulated",0.5631212373,0.748787895,1,"CI.High","Growth","70-358"
"2551",1.5,"Crystal Cove",0.146675991757083,1,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2552",43.2093409651844,"Crystal Cove",0.146675991757083,2,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2553",5.26017165353824,"Crystal Cove",0.146675991757083,3,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2554",0.572435878574286,"Crystal Cove",0.146675991757083,4,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2555",0.103458760293035,"Crystal Cove",0.146675991757083,5,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2556",0.0151665687262191,"Crystal Cove",0.146675991757083,6,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2557",0.00210346047509733,"Crystal Cove",0.146675991757083,7,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2558",0.000316348428017585,"Crystal Cove",0.146675991757083,8,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2559",4.66546634808552e-05,"Crystal Cove",0.146675991757083,9,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2560",6.77802774447535e-06,"Crystal Cove",0.146675991757083,10,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2561",9.96765017535687e-07,"Crystal Cove",0.146675991757083,11,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2562",1.46441419593178e-07,"Crystal Cove",0.146675991757083,12,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2563",2.14478825611736e-08,"Crystal Cove",0.146675991757083,13,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2564",3.14641686668362e-09,"Crystal Cove",0.146675991757083,14,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2565",4.61666886544986e-10,"Crystal Cove",0.146675991757083,15,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2566",6.77016966269441e-11,"Crystal Cove",0.146675991757083,16,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2567",9.93007817579462e-12,"Crystal Cove",0.146675991757083,17,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2568",1.45659855002206e-12,"Crystal Cove",0.146675991757083,18,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2569",2.13642820077975e-13,"Crystal Cove",0.146675991757083,19,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2570",3.13360176308838e-14,"Crystal Cove",0.146675991757083,20,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2571",4.59629036501008e-15,"Crystal Cove",0.146675991757083,21,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2572",6.74163901070006e-16,"Crystal Cove",0.146675991757083,22,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2573",9.88834528908743e-17,"Crystal Cove",0.146675991757083,23,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2574",1.45038513799923e-17,"Crystal Cove",0.146675991757083,24,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2575",2.12736660382667e-18,"Crystal Cove",0.146675991757083,25,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2576",3.12033475470613e-19,"Crystal Cove",0.146675991757083,26,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2577",4.57678290114169e-20,"Crystal Cove",0.146675991757083,27,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2578",6.71304191636237e-21,"Crystal Cove",0.146675991757083,28,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2579",9.84642008107988e-22,"Crystal Cove",0.146675991757083,29,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2580",1.44423346444911e-22,"Crystal Cove",0.146675991757083,30,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2581",2.11834378093597e-23,"Crystal Cove",0.146675991757083,31,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2582",3.10710171324077e-24,"Crystal Cove",0.146675991757083,32,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2583",4.5573722612985e-25,"Crystal Cove",0.146675991757083,33,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2584",6.68457097950099e-26,"Crystal Cove",0.146675991757083,34,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2585",9.80466076256605e-27,"Crystal Cove",0.146675991757083,35,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2586",1.43810834116658e-27,"Crystal Cove",0.146675991757083,36,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2587",2.10935967298199e-28,"Crystal Cove",0.146675991757083,37,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2588",3.09392421942243e-29,"Crystal Cove",0.146675991757083,38,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2589",4.53804403282124e-30,"Crystal Cove",0.146675991757083,39,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2590",6.656221092066e-31,"Crystal Cove",0.146675991757083,40,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2591",9.7630783001222e-32,"Crystal Cove",0.146675991757083,41,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2592",1.4320091922517e-32,"Crystal Cove",0.146675991757083,42,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2593",2.10041368481452e-33,"Crystal Cove",0.146675991757083,43,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2594",3.08080260319949e-34,"Crystal Cove",0.146675991757083,44,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2595",4.51879777230728e-35,"Crystal Cove",0.146675991757083,45,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2596",6.62799144804077e-36,"Crystal Cove",0.146675991757083,46,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2597",9.72167218999071e-37,"Crystal Cove",0.146675991757083,47,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2598",1.42593591000347e-37,"Crystal Cove",0.146675991757083,48,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2599",2.09150563781859e-38,"Crystal Cove",0.146675991757083,49,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2600",3.06773663692623e-39,"Crystal Cove",0.146675991757083,50,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2601",4.49963313670694e-40,"Crystal Cove",0.146675991757083,51,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"2602",1.5,"Crystal Cove",0.126134084012544,1,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"2603",32.0583340011218,"Crystal Cove",0.126134084012544,2,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"2604",3.88844351561171,"Crystal Cove",0.126134084012544,3,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"2605",0.362034587443534,"Crystal Cove",0.126134084012544,4,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"2606",0.051967691073676,"Crystal Cove",0.126134084012544,5,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"2607",0.00682296528501032,"Crystal Cove",0.126134084012544,6,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"2608",0.000822078954013897,"Crystal Cove",0.126134084012544,7,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"2609",0.00010424775008829,"Crystal Cove",0.126134084012544,8,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"2610",1.32882966827328e-05,"Crystal Cove",0.126134084012544,9,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"2611",1.66763620907837e-06,"Crystal Cove",0.126134084012544,10,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"2612",2.10127690121113e-07,"Crystal Cove",0.126134084012544,11,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"2613",2.65497976999497e-08,"Crystal Cove",0.126134084012544,12,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"2614",3.3477588497369e-09,"Crystal Cove",0.126134084012544,13,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"2615",4.22120518960599e-10,"Crystal Cove",0.126134084012544,14,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"2616",5.32547648660886e-11,"Crystal Cove",0.126134084012544,15,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"2617",6.71737797800659e-12,"Crystal Cove",0.126134084012544,16,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
